# LF_DEM version v1.0-618-ga864016-dirty
# np 500
# VF 0.449998
# Lx 18.9728
# Ly 18.9728
# Lz 18.9728
#1: shear strain
#2: Viscosity
#3: N1 viscosity
#4: N2 viscosity
#5: Viscosity(lub)
#6: N1 viscosity(lub)
#7: N2 viscosity(lub)
#8: Viscosity(xF_contact part)
#9: N1 viscosity(xF_contact part)
#10: N2 viscosity(xF_contact part)
#11: Viscosity(GU_contact part)
#12: N1 viscosity(GU_contact part)
#13: N2 viscosity(GU_contact part)
#14: Viscosity(friction)
#15: N1 viscosity(friction)
#16: N2 viscosity(friction)
#17: Viscosity(repulsive force XF)
#18: N1 viscosity(repulsive force XF)
#19: N2 viscosity(repulsive force XF)
#20: Viscosity(repulsive force GU)
#21: N1 viscosity(repulsive force GU)
#22: N2 viscosity(repulsive force GU)
#23: Viscosity(brownian)
#24: N1 viscosity(brownian)
#25: N2 viscosity(brownian)
#26: particle pressure
#27: particle pressure contact
#28: min gap (non-dim)
#29: max tangential displacement
#30: max Fc_normal
#31: max Fc_tan
#32: max velocity
#33: max angular velocity
#34: ave contact normal velocity
#35: max contact normal velocity
#36: ave contact tangential velocity
#37: max contact tangential velocity
#38: ave sliding velocity
#39: max sliding velocity
#40: ave contact number per particle
#41: num of interaction
#42: num of contacts
#43: num of frictional contacts
#44: kn
#45: kt
#46: dt
#47: time
#48: dimensionless_number
#49: stress
#50: shear_disp
#51: max rolling displacement
#52: max_contact_gap
#53: total_energy
#54: magnetic_energy

0 nan nan nan 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 nan -0 -0.190425 0 0 0 0 0.05 0 0 0 0 0 6.95326e-310 0.124 1865 31 31 2065.99 1315.69 0.000986724 0 0.1 nan 0.384234 6.95326e-310 1.4822e-323 146.306 0 
0.000197345 nan nan nan 3.65148 -0.097154 -0.186753 5.09056 -17.1951 9.65561 2.18871 7.96094 2.58915 -2.1298 1.13793 8.35825 0 0 0 0 0 0 14.6905 8.41465 -2.83598 nan 34.8384 -0.0891911 0.0525495 184.268 69.1389 96.6674 96.1554 13.8992 46.8271 40.2582 119.784 53.9603 119.784 0.124 1874 31 31 2065.99 1315.69 0.000986724 0.00197345 0.1 nan 0.387978 6.95326e-310 1.4822e-323 47.3035 0 
0.000296017 nan nan nan 3.7168 -0.0249683 -0.234529 11.9585 -4.03689 -18.4321 -2.57535 1.01029 12.4297 0.607 7.62575 -6.45034 0 0 0 0 0 0 10.123 6.27454 7.18558 nan 25.7364 -0.0687141 0.0520788 141.963 68.5196 121.586 87.9257 11.5652 31.8092 37.7943 75.5518 41.1368 75.5518 0.12 1870 30 30 2065.99 1315.69 0.000986724 0.00296017 0.1 nan 0.38985 6.95326e-310 1.4822e-323 34.8466 0 
0.000394689 nan nan nan 3.68077 -0.0167175 -0.215924 -1.75929 -4.15485 -7.85043 2.57022 5.56395 2.11389 -1.78621 1.3242 -8.08802 0 0 0 0 0 0 5.39596 3.32547 0.171125 nan 18.3881 -0.0538904 0.0430806 115.095 60.7167 94.9536 89.1137 11.0473 30.8333 29.0451 60.0194 33.1151 60.0194 0.104 1861 26 26 2065.99 1315.69 0.000986724 0.00394689 0.1 nan 0.391722 6.95326e-310 1.4822e-323 21.1262 0 
0.000493362 nan nan nan 3.70234 -0.042053 -0.226811 3.97391 8.0864 -3.78046 -0.21831 0.716854 0.293965 0.229415 7.56879 -6.74642 0 0 0 0 0 0 5.84631 8.81877 5.87509 nan 12.6761 -0.0421992 0.0548172 125.544 72.1225 102.369 101.522 9.08144 25.1334 36.6725 62.7981 44.8884 62.7981 0.064 1863 16 16 2065.99 1315.69 0.000986724 0.00493362 0.1 nan 0.393594 6.95326e-310 1.4822e-323 15.5187 0 
0.000592034 nan nan nan 3.75369 -0.0381356 -0.235397 4.91668 5.6226 -6.1304 -2.04875 -4.92374 1.81383 2.1836 3.71124 -4.87681 0 0 0 0 0 0 11.0622 1.41888 5.05785 nan 11.1374 -0.0308227 0.0318963 66.5299 41.9656 137.339 134.14 7.65877 27.7449 31.2154 94.5202 34.1801 94.5202 0.072 1864 18 18 2065.99 1315.69 0.000986724 0.00592034 0.1 nan 0.395466 6.95326e-310 1.4822e-323 7.74253 0 
0.000690706 nan nan nan 3.71652 -0.0400605 -0.177538 7.45933 4.57316 -1.51369 -3.15613 -1.18288 -1.57458 0.292628 4.52078 -2.30427 0 0 0 0 0 0 7.05475 -2.23382 5.26004 nan 9.77618 -0.0456925 0.0246229 94.4004 37.0061 106.212 91.6805 8.19792 28.1693 33.7106 59.7662 41.2202 59.7662 0.072 1866 18 18 2065.99 1315.69 0.000986724 0.00690706 0.1 nan 0.397338 6.95326e-310 1.4822e-323 7.61995 0 
0.000789379 nan nan nan 3.66466 -0.0604193 -0.161515 6.52229 1.67474 7.61078 -2.33614 2.89049 -8.85608 1.66874 3.35647 3.31453 0 0 0 0 0 0 6.88772 2.91792 -0.314034 nan 12.2342 -0.0308443 0.0469092 91.7628 61.718 96.3512 94.8673 9.38976 36.8511 32.6359 95.044 34.0885 95.044 0.068 1860 17 17 2065.99 1315.69 0.000986724 0.00789379 0.1 nan 0.399211 6.95326e-310 1.4822e-323 10.3647 0 
0.000888051 nan nan nan 3.64431 -0.0461988 -0.162118 6.41581 2.59143 -8.09312 -0.34293 2.32281 1.12697 0.739276 5.45876 -7.65831 0 0 0 0 0 0 5.25783 8.86335 -1.48 nan 10.4396 -0.03053 0.0408651 90.8278 75.2721 92.1665 90.2463 10.6124 21.9655 33.5039 71.1446 44.2699 71.1446 0.048 1854 12 12 2065.99 1315.69 0.000986724 0.00888051 0.1 nan 0.401083 6.95326e-310 1.4822e-323 8.07887 0 
0.000986724 nan nan nan 3.65697 -0.0584143 -0.150018 8.36498 5.54206 1.37422 -0.262161 1.75831 -6.57442 1.95003 -0.572987 3.38273 0 0 0 0 0 0 2.67521 15.0216 -1.58448 nan 13.9273 -0.0410858 0.0398925 122.232 62.9835 161.78 86.3491 13.0061 37.6517 32.8138 71.4268 34.3744 71.4268 0.072 1857 18 18 2065.99 1315.69 0.000986724 0.00986724 0.1 nan 0.402955 6.95326e-310 1.4822e-323 11.9254 0 
